"model_instance","model","dataset","prompt_mode","engine","seed","speedup_vs_no_cache_mean","speedup_vs_no_cache_p95","energy_reduction_vs_no_cache_pct","idle_adjusted_energy_reduction_vs_no_cache_pct","hit_rate","reuse_successes","reused_prefix_tokens_total","wasted_compute_ratio","source_json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","samsum","semantic","shadow_kv_plus","456","1.36573871655307","1.71567478002801","38.4862429031468","41.7884358293583","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_456\samsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","samsum","semantic","shadow_kv","789","0.992724198483306","1.01111777374706","-3.59267537195663","-2.97387487220862","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_789\samsum\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","samsum","semantic","shadow_kv_plus","789","1.36836865309994","1.74331510581036","31.4139708800226","36.7407866878594","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_789\samsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","samsum","semantic","shadow_kv","999","0.997900218029576","1.03018204867952","6.31431572006579","-2.51862291997764","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_999\samsum\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","samsum","semantic","shadow_kv_plus","999","1.45418304627507","1.80533760052079","37.4178653937788","38.3820127622129","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_999\samsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_samsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv","42","0.999627769168737","0.998734817924374","-0.127809879699936","0.0510509190521549","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_42\ultrachat\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv_plus","42","1.87155487757838","1.91990479633701","48.6608494421941","51.8611802107413","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_42\ultrachat\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv","123","1.047552121015","1.0083763512511","-6.36005316449889","-10.2186647562555","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_123\ultrachat\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv_plus","123","1.93951317707894","1.8743810483595","45.3596856430731","47.5085531764601","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_123\ultrachat\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv","456","1.00722768058273","0.964454116324371","1.69313778698805","-7.20479197921584","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_456\ultrachat\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv_plus","456","1.84007475546788","1.89576968028622","48.2251240563707","51.8868424703232","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_456\ultrachat\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv","789","0.999713997597982","1.00823382717496","2.67820893702465","-1.56294392585239","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_789\ultrachat\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv_plus","789","1.79754175535551","1.97824729128617","51.7560436316511","50.3994657699977","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_789\ultrachat\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv","999","0.974100192228684","0.981124647647025","1.81825515586472","-0.900073159880248","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_999\ultrachat\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","ultrachat","semantic","shadow_kv_plus","999","1.86696694719574","1.83930407383569","49.9777847697914","51.5543033764874","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_999\ultrachat\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_ultrachat_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv","42","0.999951677957213","0.999244207360006","-0.967518598607183","-0.879358699219272","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_42\xsum\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv_plus","42","2.11012120988212","2.24718980865373","56.9036619110697","60.8271712839902","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_42\xsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv","123","0.965125743616337","0.998187608664211","-6.48738448832585","-1.20821683114104","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_123\xsum\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv_plus","123","2.13972194449832","2.29187019360549","55.9324126126952","58.7242740774564","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_123\xsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv","456","0.971269767923876","0.990928812244291","3.90978085135789","2.2227845392531","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_456\xsum\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv_plus","456","2.23212979432372","2.15557291224542","59.7293966707191","59.6666056326848","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_456\xsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv","789","0.986042670252154","1.01227013727321","-4.20705596580078","-0.381391436078934","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_789\xsum\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv_plus","789","2.10627125273242","2.26349785716861","58.0505049839226","62.4175738238238","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_789\xsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv","999","0.987651932610613","0.96612888269215","0.674328912858228","0.875539866145321","0.0","0","0","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_999\xsum\shadow_kv\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-12B-it","google/gemma-4-12B-it","xsum","semantic","shadow_kv_plus","999","1.94245703152012","2.17549238503306","55.1169461927925","57.0323364883041","0.9921875","127","16256","0.0","raw_results\google_gemma-4-12B-it\semantic\seed_999\xsum\shadow_kv_plus\benchmark_hf_google_gemma-4-12B-it_public_dataset_xsum_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv","42","1.00322260289681","1.00384751556884","0.688819979215583","0.0439440280334124","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_42\ag_news\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv_plus","42","1.05410135663276","1.05267895434347","9.04778232946856","12.1856823144851","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_42\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv","123","1.04914044617194","1.07979703995707","-4.02013984936219","12.7919625113021","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_123\ag_news\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv_plus","123","1.08794822527822","1.15210141827413","6.88112632545314","17.0756615836103","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_123\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv","456","1.00796579806404","1.02836631490128","4.6492253362069","-6.48012454192453","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_456\ag_news\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv_plus","456","1.0845941963678","1.0539323427182","11.487432647149","4.54266334702985","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_456\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv","789","1.02283373487878","1.00897620467593","-3.76302615517939","-3.26837264810155","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_789\ag_news\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv_plus","789","1.04798533604904","1.082842593163","3.32810601969855","9.23847022413144","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_789\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv","999","1.0455006366983","0.984212178530602","9.89562221946826","5.62239701633502","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_999\ag_news\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","ag_news","semantic","shadow_kv_plus","999","1.07476264616171","1.11036653804393","11.2803493692521","14.812394375998","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_999\ag_news\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_ag_news_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv","42","1.00273908826971","1.00446313762657","0.274709391319285","1.70959529273948","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_42\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv_plus","42","1.04327382730906","1.0486173184374","7.40481325277567","7.72367494856563","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_42\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv","123","1.03111895600799","0.9227570618618","-1.72551519312917","3.74908574915414","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_123\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv_plus","123","1.05791075081633","1.00380487919856","6.44659854966522","10.6148754720038","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_123\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv","456","1.04918675166546","0.955977945176968","1.38464496382698","5.0903175018221","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_456\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv_plus","456","1.02063126075553","0.992978293811549","6.00047495014725","13.1814832552606","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_456\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv","789","1.04294486247145","1.00216687747322","-5.13051806914419","-0.548632780257263","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_789\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv_plus","789","1.09158685483715","1.04004142970052","2.02092412080763","7.49198814694204","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_789\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv","999","0.993956427358431","1.05702050563178","-0.673723208915396","-1.79993233343863","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_999\alpaca_eval\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","alpaca_eval","semantic","shadow_kv_plus","999","1.0189397304325","1.06853366018396","5.25149934966752","3.62852030302997","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_999\alpaca_eval\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_alpaca_eval_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv","42","0.998900607796423","1.00010896654456","-0.0633816793105089","2.71723996771608","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_42\banking77\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv_plus","42","1.07070008174899","1.07116067753717","9.12271725576257","10.999071834346","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_42\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv","123","1.02747584234446","0.989250628365622","-3.09894298846894","3.43987035658598","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_123\banking77\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv_plus","123","1.04207151999078","1.04714745408505","9.79343982333075","7.16044075406474","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_123\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv","456","1.04940746193977","1.0109490148606","1.17744392074544","1.00974184565179","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_456\banking77\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv_plus","456","1.1060554991236","1.04461927620553","10.2785227479826","13.1067423592442","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_456\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv","789","1.07731520979336","1.00070941639752","-3.17175488784932","4.34337782681538","0.0","0","0","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_789\banking77\shadow_kv\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
"google_gemma-4-26B-A4B-it","google/gemma-4-26B-A4B-it","banking77","semantic","shadow_kv_plus","789","1.18341736462046","1.05606666193812","10.2326875546331","17.2107336755864","0.9921875","127","16256","0.0","raw_results\google_gemma-4-26B-A4B-it\semantic\seed_789\banking77\shadow_kv_plus\benchmark_hf_google_gemma-4-26B-A4B-it_public_dataset_banking77_semantic_cuda.json"
